sal_code,sal_name,population,median_weekly_rent,crime_incidents,crime_rate,train_station,num_stops,transport_frequency
SAL22569,Traralgon,26907,275,3672,0.13647006355223548,1,136,2614
SAL22570,Traralgon East,1780,400,143,0.08033707865168539,0,0,0
SAL22571,Traralgon South,553,260,20,0.03616636528028933,0.5,2,25
SAL22572,Travancore,2116,351,130,0.06143667296786389,0,2,1140
SAL22573,Trawalla,140,150,16,0.11428571428571428,0,1,384
SAL22574,Trawool,90,300,4,0.044444444444444446,0,2,35
SAL22575,Traynors Lagoon,22,0,16,0.7272727272727273,0,0,0
SAL22576,Tremont,69,401,13,0.18840579710144928,0,3,707
SAL22577,Trentham,1382,386,23,0.016642547033285094,0,2,380
SAL22578,Trentham East,181,257,2,0.011049723756906077,0,0,0
SAL22579,Tresco,162,170,12,0.07407407407407407,0,0,0
SAL22580,Tresco West,153,210,7,0.0457516339869281,0,0,0
SAL22581,Trida,87,280,3,0.034482758620689655,0,0,0
SAL22582,Truganina,36305,390,1574,0.04335490979203967,0,72,173
SAL22583,Tubbut,13,240,2,0.15384615384615385,0,0,0
SAL22584,Tuerong,357,295,23,0.06442577030812324,0,0,0
SAL22585,Tulkara,9,100,0,0.0,0,0,0
SAL22586,Tullamarine,6733,355,975,0.1448091489677707,0,61,575
SAL22587,Tungamah,449,150,13,0.028953229398663696,0,2,128
SAL22588,Turoar,8,0,0,0.0,0,0,0
SAL22589,Turriff,30,0,0,0.0,0,2,50
SAL22590,Turriff East,7,0,0,0.0,0,0,0
SAL22591,Turtons Creek,33,285,5,0.15151515151515152,0,0,0
SAL22592,Tutye,21,0,1,0.047619047619047616,0,1,10
SAL22593,Tyaak,85,0,1,0.011764705882352941,0,0,0
SAL22594,Tyabb,3449,383,137,0.039721658451725136,1,13,373
SAL22595,Tyenna,4,0,0,0.0,0,0,0
SAL22596,Tyers,893,240,31,0.03471444568868981,0,3,55
SAL22597,Tylden,645,350,5,0.007751937984496124,0,3,356
SAL22598,Tynong,523,311,19,0.036328871892925434,1,4,1529
SAL22599,Tynong North,440,235,42,0.09545454545454546,0,0,0
SAL22600,Tyntynder,157,160,16,0.10191082802547771,0,0,0
SAL22601,Tyntynder South,250,250,11,0.044,0,0,0
SAL22602,Tyrendarra,198,205,11,0.05555555555555555,0,2,177
SAL22603,Tyrendarra East,19,25,0,0.0,0,0,0
SAL22604,Tyrrell,16,0,0,0.0,0,0,0
SAL22605,Tyrrell Downs,9,0,2,0.2222222222222222,0,0,0
SAL22606,Ullina,25,0,0,0.0,0,0,0
SAL22607,Ullswater,47,200,5,0.10638297872340426,0,0,0
SAL22608,Ultima,173,180,20,0.11560693641618497,0,1,4
SAL22609,Ultima East,0,0,0,0,0,0,0
SAL22610,Ulupna,17,0,2,0.11764705882352941,0,0,0
SAL22611,Undera,450,235,25,0.05555555555555555,0,0,0
SAL22612,Underbool,215,150,7,0.03255813953488372,0,2,100
SAL22613,Upotipotpon,56,350,2,0.03571428571428571,0,0,0
SAL22614,Upper Ferntree Gully,3417,369,174,0.050921861281826165,1,14,2855
SAL22615,Upper Gundowring,120,250,1,0.008333333333333333,0,0,0
SAL22616,Upper Lurg,107,264,0,0.0,0,0,0
SAL22617,Upper Plenty,415,310,10,0.024096385542168676,0,0,0
SAL22618,Upper Ryans Creek,40,0,1,0.025,0,0,0
SAL22619,Upton Hill,29,180,1,0.034482758620689655,0,0,0
SAL22620,Upwey,6818,390,243,0.035640950425344674,1,35,2791
SAL22621,Valencia Creek,187,170,8,0.0427807486631016,0,0,0
SAL22622,Vasey,45,92,1,0.022222222222222223,0,0,0
SAL22623,Vaughan,55,300,1,0.01818181818181818,0,0,0
SAL22624,Vectis,184,225,3,0.016304347826086956,0,0,0
SAL22625,Ventnor,982,328,95,0.09674134419551934,0,6,10
SAL22626,Venus Bay,904,280,28,0.030973451327433628,0,0,0
SAL22627,Vermont,10993,426,284,0.025834622032202312,0,52,843
SAL22628,Vermont South,11954,496,555,0.046427973899949807,0,50,990
SAL22629,Vervale,44,300,2,0.045454545454545456,0,0,0
SAL22630,Vesper,50,145,2,0.04,0,0,0
SAL22631,Victoria Point,16,0,0,0.0,0,0,0
SAL22632,Victoria Valley,65,115,1,0.015384615384615385,0,0,0
SAL22633,Viewbank,7030,451,196,0.027880512091038406,0,22,159
SAL22634,Vinifera,163,135,7,0.04294478527607362,0,0,0
SAL22635,Violet Town,936,250,40,0.042735042735042736,1,1,300
SAL22636,Vite Vite,37,0,0,0.0,0,0,0
SAL22637,Vite Vite North,32,50,1,0.03125,0,0,0
SAL22638,W Tree,47,50,0,0.0,0,1,4
SAL22639,Waaia,420,195,8,0.01904761904761905,0,0,0
SAL22640,Waanyarra,57,360,2,0.03508771929824561,0,0,0
SAL22641,Waarre,0,0,0,0,0,0,0
SAL22642,Wabonga,0,0,0,0,0,0,0
SAL22643,Waggarandall,52,0,0,0.0,0,0,0
SAL22644,Wahgunyah,1061,230,56,0.0527803958529689,0,4,135
SAL22645,Wahring,88,320,17,0.19318181818181818,0,0,0
SAL22646,Wail,44,200,2,0.045454545454545456,0,0,0
SAL22647,Wairewa,67,150,8,0.11940298507462686,0,0,0
SAL22648,Waitchie,43,0,0,0.0,0,0,0
SAL22649,Wal Wal,37,0,2,0.05405405405405406,0,0,0
SAL22650,Waldara,677,300,4,0.005908419497784343,0,0,0
SAL22651,Walhalla,35,162,7,0.2,0,0,0
SAL22652,Walhalla East,0,0,0,0,0,0,0
SAL22653,Walkerville,130,458,25,0.19230769230769232,0,0,0
SAL22654,Walkerville North,5,0,0,0.0,0,0,0
SAL22655,Walkerville South,13,0,1,0.07692307692307693,0,0,0
SAL22656,Wallace,227,250,6,0.02643171806167401,0,2,3
SAL22657,Wallacedale,94,235,1,0.010638297872340425,0,0,0
SAL22658,Wallagaraugh,0,0,0,0,0,0,0
SAL22659,Wallaloo,11,0,0,0.0,0,0,0
SAL22660,Wallaloo East,12,0,0,0.0,0,0,0
SAL22661,Wallan,15004,360,927,0.06178352439349507,1,35,183
SAL22662,Wallinduc,42,150,3,0.07142857142857142,0,0,0
SAL22663,Wallington,1515,325,28,0.018481848184818482,0,12,88
SAL22664,Wallup,28,89,0,0.0,0,0,0
SAL22665,Walmer,262,331,10,0.03816793893129771,0,0,0
SAL22666,Walpa,157,120,2,0.012738853503184714,0,0,0
SAL22667,Walpeup,171,125,3,0.017543859649122806,0,2,100
SAL22668,Walwa,191,160,8,0.041884816753926704,0,1,10
SAL22669,Wandana Heights,2195,410,47,0.0214123006833713,0,1,133
SAL22670,Wandella,67,163,5,0.07462686567164178,0,0,0
SAL22671,Wandiligong,522,275,14,0.02681992337164751,0,0,0
SAL22672,Wandin East,408,316,17,0.041666666666666664,0,0,0
SAL22673,Wandin North,3132,368,77,0.02458492975734355,0,14,541
SAL22674,Wando Bridge,41,150,1,0.024390243902439025,0,0,0
SAL22675,Wando Vale,96,100,7,0.07291666666666667,0,0,0
SAL22676,Wandong,1477,305,106,0.07176709546377792,1,1,1668
SAL22677,Wandown,0,0,0,0,0,0,0
SAL22678,Wangandary,217,375,1,0.004608294930875576,0,0,0
SAL22679,Wangarabell,8,0,1,0.125,0,0,0
SAL22680,Wangaratta,19214,260,1962,0.10211304257312376,1,121,1283
SAL22681,Wangaratta South,550,250,31,0.056363636363636366,0,0,0
SAL22682,Wangie,11,0,0,0.0,0,0,0
SAL22683,Wangoom,237,280,5,0.02109704641350211,0,0,0
SAL22684,Wannon,124,100,5,0.04032258064516129,0,0,0
SAL22685,Wantirna,14237,428,715,0.05022125447776919,0,46,2383
SAL22686,Wantirna South,20754,441,1565,0.07540715042883299,0,128,160
SAL22687,Waranga Shores,314,200,4,0.012738853503184714,0,0,0
SAL22688,Waratah Bay,48,2358,3,0.0625,0,0,0
SAL22689,Warburton,2020,290,120,0.0594059405940594,0,13,180
SAL22690,Wareek,72,150,0,0.0,0,0,0
SAL22691,Wargan,53,231,11,0.20754716981132076,0,0,0
SAL22692,Warmur,31,0,0,0.0,0,0,0
SAL22693,Warncoort,146,300,5,0.03424657534246575,0,0,0
SAL22694,Warne,13,0,0,0.0,0,0,0
SAL22695,Warneet,565,336,14,0.024778761061946902,0,7,111
SAL22696,Warrabkook,42,135,1,0.023809523809523808,0,0,0
SAL22697,Warracknabeal,2359,180,140,0.05934718100890208,0,3,94
SAL22698,Warragul,19856,321,1687,0.08496172441579372,1,90,1858
SAL22699,Warragul South,280,300,4,0.014285714285714285,0,0,0
SAL22700,Warragul West,33,380,0,0.0,0,0,0
SAL22701,Warrak,68,275,1,0.014705882352941176,0,0,0
SAL22702,Warrandyte,5541,492,100,0.01804728388377549,0,46,424
SAL22703,Warrandyte South,671,500,7,0.010432190760059613,0,3,236
SAL22704,Warranwood,4820,423,73,0.015145228215767635,0,20,208
SAL22705,Warrayure,50,120,0,0.0,0,0,0
SAL22706,Warrenbayne,144,254,2,0.013888888888888888,0,0,0
SAL22707,Warrenheip,721,229,115,0.15950069348127602,0,2,43
SAL22708,Warrenmang,16,155,0,0.0,0,0,0
SAL22709,Warrion,204,310,5,0.024509803921568627,0,3,10
SAL22710,Warrnambool,31308,290,2971,0.09489587325923086,2,169,931
SAL22711,Warrock,46,140,1,0.021739130434782608,0,0,0
SAL22712,Warrong,77,190,1,0.012987012987012988,0,0,0
SAL22713,Wartook,88,140,2,0.022727272727272728,0,0,0
SAL22714,Watchem,124,175,10,0.08064516129032258,0,2,42
SAL22715,Watchem West,29,150,0,0.0,0,0,0
SAL22716,Watchupga,43,50,0,0.0,0,0,0
SAL22717,Waterford Park,217,285,21,0.0967741935483871,0,0,0
SAL22718,Waterholes,12,0,0,0.0,0,0,0
SAL22719,Waterloo,122,165,6,0.04918032786885246,0,0,0
SAL22720,Waterways,2422,623,46,0.018992568125516102,0,5,621
SAL22721,Watsonia,5352,385,343,0.0640881913303438,1,27,2710
SAL22722,Watsonia North,3799,401,91,0.023953672018952356,0.5,22,240
SAL22723,Watsons Creek,58,542,0,0.0,0,0,0
SAL22724,Wattle Bank,250,204,3,0.012,0,0,0
SAL22725,Wattle Creek,0,0,0,0,0,0,0
SAL22726,Wattle Flat,104,0,0,0.0,0,0,0
SAL22727,Wattle Glen,1911,420,31,0.016221873364730507,1,3,1698
SAL22728,Wattle Hill,11,0,0,0.0,0,0,0
SAL22729,Waubra,308,200,15,0.048701298701298704,0,2,2
SAL22730,Waurn Ponds,4956,430,267,0.05387409200968523,1,18,5139
SAL22731,Waygara,20,0,8,0.4,0,1,408
SAL22732,Weatherboard,52,205,1,0.019230769230769232,0,0,0
SAL22733,Wedderburn,951,174,128,0.13459516298633017,0,5,65
SAL22734,Wedderburn Junction,20,0,0,0.0,0,0,0
SAL22735,Wee Wee Rup,31,263,1,0.03225806451612903,0,0,0
SAL22736,Weeaproinah,15,175,2,0.13333333333333333,0,0,0
SAL22737,Weering,62,220,1,0.016129032258064516,0,0,0
SAL22738,Weerite,121,200,3,0.024793388429752067,0,0,0
SAL22739,Wehla,41,125,2,0.04878048780487805,0,0,0
SAL22740,Weir Views,4348,352,0,0.0,0,0,0
SAL22741,Wellsford,144,200,9,0.0625,0,0,0
SAL22742,Welshmans Reef,210,327,2,0.009523809523809525,0,2,35
SAL22743,Welshpool,361,220,9,0.024930747922437674,0,2,185
SAL22744,Wemen,128,135,4,0.03125,0,0,0
SAL22745,Wendouree,10376,250,1299,0.12519275250578257,1,91,2702
SAL22746,Wensleydale,95,400,1,0.010526315789473684,0,0,0
SAL22747,Wentworth,0,0,0,0,0,0,0
SAL22748,Werneth,66,153,2,0.030303030303030304,0,0,0
SAL22749,Werona,43,115,2,0.046511627906976744,0,0,0
SAL22750,Werribee,50027,330,4349,0.08693305614967917,1,212,2995
SAL22751,Werribee South,2392,350,153,0.06396321070234114,0.5,14,100
SAL22752,Werrimull,97,90,15,0.15463917525773196,0,0,0
SAL22753,Wesburn,1052,350,39,0.0370722433460076,0,10,502
SAL22754,West Bendigo,378,235,41,0.10846560846560846,0,2,117
SAL22755,West Creek,113,210,7,0.061946902654867256,0,0,0
SAL22756,West Footscray,11729,351,800,0.06820700827009975,2,56,2714
SAL22757,West Melbourne,8025,388,1363,0.1698442367601246,2,42,1535
SAL22758,West Wodonga,14794,290,837,0.05657699067189401,0,27,135
SAL22759,Westbury,163,300,6,0.03680981595092025,0,0,0
SAL22760,Westby,27,150,1,0.037037037037037035,0,0,0
SAL22761,Westmeadows,6502,360,429,0.06597969855429099,0,36,842
SAL22762,Westmere,62,35,1,0.016129032258064516,0,2,100
SAL22763,Whanregarwen,130,270,4,0.03076923076923077,0,0,0
SAL22764,Wharparilla,483,275,9,0.018633540372670808,0,0,0
SAL22765,Wheatsheaf,252,266,3,0.011904761904761904,0,0,0
SAL22766,Wheelers Hill,20652,481,643,0.03113499903157079,0,106,642
SAL22767,Whipstick,18,0,5,0.2777777777777778,0,0,0
SAL22768,Whirily,25,0,0,0.0,0,0,0
SAL22769,White Hills,3620,300,270,0.07458563535911603,0,35,127
SAL22770,Whiteheads Creek,347,295,21,0.06051873198847262,0,0,0
SAL22771,Whitelaw,30,250,1,0.03333333333333333,0,0,0
SAL22772,Whitfield,220,200,40,0.18181818181818182,0,1,12
SAL22773,Whitlands,37,275,0,0.0,0,0,0
SAL22774,Whittington,3990,250,408,0.10225563909774436,0,22,65
SAL22775,Whittlesea,6117,347,246,0.04021579205492889,0,25,260
SAL22776,Whoorel,25,0,0,0.0,0,0,0
SAL22777,Whorouly,383,268,7,0.018276762402088774,0,0,0
SAL22778,Whorouly East,92,250,0,0.0,0,0,0
SAL22779,Whorouly South,64,400,0,0.0,0,0,0
SAL22780,Whroo,45,381,11,0.24444444444444444,0,0,0
SAL22781,Wickliffe,123,125,2,0.016260162601626018,0,4,101
SAL22782,Wilby,192,130,3,0.015625,0,0,0
SAL22783,Wild Dog Valley,78,0,9,0.11538461538461539,0,0,0
SAL22784,Wildwood,244,550,37,0.15163934426229508,0,0,0
SAL22785,Wilkur,28,0,0,0.0,0,0,0
SAL22786,Willangie,35,250,0,0.0,0,0,0
SAL22787,Willatook,53,225,1,0.018867924528301886,0,0,0
SAL22788,Willaura,439,155,15,0.03416856492027335,0,2,11
SAL22789,Willaura North,33,0,0,0.0,0,0,0
SAL22790,Willenabrina,17,0,0,0.0,0,0,0
SAL22791,Williams Landing,9448,420,459,0.048581710414902626,1,23,3272
SAL22792,Williamstown,14407,450,1057,0.0733671132088568,3,57,2637
SAL22793,Williamstown North,1622,400,148,0.09124537607891492,0.5,13,114
SAL22794,Willow Grove,654,243,39,0.05963302752293578,0,0,0
SAL22795,Willowmavin,241,300,3,0.012448132780082987,0,0,0
SAL22796,Willowvale,10,0,1,0.1,0,0,0
SAL22797,Willung,77,300,1,0.012987012987012988,0,0,0
SAL22798,Willung South,146,350,7,0.04794520547945205,0,2,19
SAL22799,Wilsons Hill,88,175,1,0.011363636363636364,0,0,0
SAL22800,Wilsons Promontory,16,100,10,0.625,0,0,0
SAL22801,Wimbledon Heights,421,330,52,0.12351543942992874,0,4,204
SAL22802,Winchelsea,2456,295,126,0.05130293159609121,1,1,440
SAL22803,Winchelsea South,171,200,1,0.005847953216374269,0,0,0
SAL22804,Windermere,96,200,5,0.052083333333333336,0,0,0
SAL22805,Windsor,7273,411,1048,0.14409459645263303,1,19,4064
SAL22806,Wingan River,4,0,0,0.0,0,0,0
SAL22807,Wingeel,26,235,0,0.0,0,0,0
SAL22808,Winjallok,18,0,0,0.0,0,0,0
SAL22809,Winlaton,0,160,0,0,0,0,0
SAL22810,Winnambool,8,0,0,0.0,0,0,0
SAL22811,Winnap,14,0,0,0.0,0,0,0
SAL22812,Winnindoo,127,180,5,0.03937007874015748,0,0,0
SAL22813,Winslow,436,220,9,0.020642201834862386,0,0,0
SAL22814,Winter Valley,3440,390,0,0.0,0,0,0
SAL22815,Winton,103,308,0,0.0,0,0,0
SAL22816,Winton North,8,115,3,0.375,0,0,0
SAL22817,Wirrate,3,0,1,0.3333333333333333,0,0,0
SAL22818,Wiseleigh,177,245,17,0.096045197740113,0,0,0
SAL22819,Wodonga,20259,280,2411,0.11900883557924873,1,69,740
SAL22820,Wollert,24407,391,793,0.03249067890359323,0,37,241
SAL22821,Wombat Creek,26,390,7,0.2692307692307692,0,0,0
SAL22822,Wombelano,49,111,0,0.0,0,0,0
SAL22823,Won Wron,196,250,9,0.04591836734693878,0,0,0
SAL22824,Wonga,44,250,1,0.022727272727272728,0,0,0
SAL22825,Wonga Park,3843,491,60,0.0156128024980484,0,24,843
SAL22826,Wongarra,47,148,0,0.0,0,0,0
SAL22827,Wongungarra,0,0,0,0,0,0,0
SAL22828,Wonnangatta,0,0,2,0,0,0,0
SAL22829,Wonthaggi,5215,270,708,0.1357622243528284,0,39,213
SAL22830,Wonwondah,114,345,5,0.043859649122807015,0,0,0
SAL22831,Wonyip,39,263,6,0.15384615384615385,0,0,0
SAL22832,Wood Wood,91,220,5,0.054945054945054944,0,3,258
SAL22833,Woodend,6732,400,207,0.03074866310160428,1,34,2082
SAL22834,Woodend North,315,630,7,0.022222222222222223,0,0,0
SAL22835,Woodfield,62,276,3,0.04838709677419355,0,2,93
SAL22836,Woodford,436,300,6,0.013761467889908258,0,0,0
SAL22837,Woodglen,52,615,4,0.07692307692307693,0,0,0
SAL22838,Woodhouse,34,450,0,0.0,0,0,0
SAL22839,Woodleigh,126,220,30,0.23809523809523808,0,0,0
SAL22840,Woods Point,33,92,13,0.3939393939393939,0,2,2
SAL22841,Woodside,374,260,42,0.11229946524064172,0,0,0
SAL22842,Woodside Beach,114,236,8,0.07017543859649122,0,0,0
SAL22843,Woodstock,150,390,11,0.07333333333333333,0,0,0
SAL22844,Woodstock On Loddon,36,295,3,0.08333333333333333,0,0,0
SAL22845,Woodstock West,45,300,0,0.0,0,0,0
SAL22846,Woodvale,556,350,29,0.052158273381294966,0,0,0
SAL22847,Wool Wool,55,160,2,0.03636363636363636,0,0,0
SAL22848,Woolamai,245,290,15,0.061224489795918366,0,0,0
SAL22849,Woolenook,0,0,0,0,0,0,0
SAL22850,Woolshed Flat,13,0,0,0.0,0,0,0
SAL22851,Woolsthorpe,364,200,6,0.016483516483516484,0,1,70
SAL22852,Woomelang,191,100,12,0.06282722513089005,0,5,43
SAL22853,Wooragee,342,110,3,0.008771929824561403,0,1,30
SAL22854,Woorarra East,43,240,1,0.023255813953488372,0,0,0
SAL22855,Woorarra West,48,230,1,0.020833333333333332,0,0,0
SAL22856,Wooreen,91,300,2,0.02197802197802198,0,0,0
SAL22857,Woori Yallock,2964,346,236,0.0796221322537112,0,13,529
SAL22858,Woorinen,262,300,33,0.12595419847328243,0,0,0
SAL22859,Woorinen North,94,165,17,0.18085106382978725,0,0,0
SAL22860,Woorinen South,404,175,12,0.0297029702970297,0,1,14
SAL22861,Woorndoo,160,125,5,0.03125,0,0,0
SAL22862,Wooroonook,26,0,0,0.0,0,0,0
SAL22863,Woosang,12,125,0,0.0,0,0,0
SAL22864,Wootong Vale,32,0,8,0.25,0,0,0
SAL22865,Worrowing,0,0,0,0,0,0,0
SAL22866,Wrathung,0,0,0,0,0,0,0
SAL22867,Wrixon,0,0,0,0,0,0,0
SAL22868,Wroxham,0,0,0,0,0,0,0
SAL22869,Wuk Wuk,86,175,1,0.011627906976744186,0,0,0
SAL22870,Wulgulmerang,18,0,0,0.0,0,0,0
SAL22871,Wulgulmerang East,12,0,0,0.0,0,0,0
SAL22872,Wulgulmerang West,0,0,0,0,0,0,0
SAL22873,Wunghnu,326,250,23,0.0705521472392638,0,2,220
SAL22874,Wurdiboluc,147,115,3,0.02040816326530612,0,0,0
SAL22875,Wurruk,1177,250,138,0.11724723874256585,0,10,199
SAL22876,Wy Yung,1940,278,88,0.04536082474226804,0,5,15
SAL22877,Wycheproof,610,150,14,0.022950819672131147,0,2,88
SAL22878,Wycheproof South,6,0,1,0.16666666666666666,0,0,0
SAL22879,Wychitella,29,0,2,0.06896551724137931,0,0,0
SAL22880,Wychitella North,18,0,0,0.0,0,0,0
SAL22881,Wye River,67,301,5,0.07462686567164178,0,4,171
SAL22882,Wyelangta,40,200,0,0.0,0,0,0
SAL22883,Wyndham Vale,20518,343,1619,0.07890632615264645,0,61,138
SAL22884,Wyuna,278,138,18,0.06474820143884892,0,0,0
SAL22885,Wyuna East,106,1000,4,0.03773584905660377,0,0,0
SAL22886,Yaapeet,75,50,2,0.02666666666666667,0,1,4
SAL22887,Yabba North,104,175,2,0.019230769230769232,0,0,0
SAL22888,Yabba South,32,323,0,0.0,0,0,0
SAL22889,Yackandandah,2008,306,28,0.013944223107569721,0,3,15
SAL22890,Yalca,222,250,11,0.04954954954954955,0,0,0
SAL22891,Yalla-Y-Poora,13,181,0,0.0,0,0,0
SAL22892,Yallambie,4161,340,147,0.035328046142754144,0,19,157
SAL22893,Yallourn,143,295,17,0.11888111888111888,0,1,35
SAL22894,Yallourn North,1511,220,266,0.17604235605559232,0,14,25
SAL22895,Yalmy,0,0,0,0,0,0,0
SAL22896,Yambuk,284,255,10,0.035211267605633804,0,2,170
SAL22897,Yambuna,109,210,5,0.045871559633027525,0,0,0
SAL22898,Yan Yean,246,388,21,0.08536585365853659,0,10,268
SAL22899,Yanac,69,75,2,0.028985507246376812,0,0,0
SAL22900,Yanakie,283,220,4,0.014134275618374558,0,0,0
SAL22901,Yando,45,200,2,0.044444444444444446,0,0,0
SAL22902,Yandoit,181,285,4,0.022099447513812154,0,0,0
SAL22903,Yandoit Hills,44,0,0,0.0,0,0,0
SAL22904,Yangery,113,170,1,0.008849557522123894,0,0,0
SAL22905,Yangoura,0,0,0,0,0,0,0
SAL22906,Yannathan,272,200,7,0.025735294117647058,0,0,0
SAL22907,Yapeen,272,160,1,0.003676470588235294,0,0,0
SAL22908,Yarck,194,200,11,0.05670103092783505,0,2,93
SAL22909,Yarpturk,63,190,4,0.06349206349206349,0,0,0
SAL22910,Yarra Glen,3012,380,126,0.04183266932270916,0,6,326
SAL22911,Yarra Junction,2875,300,119,0.041391304347826084,0,16,60
SAL22912,Yarraberb,17,0,2,0.11764705882352941,0,0,0
SAL22913,Yarragon,1893,320,221,0.1167459059693608,1,4,1703
SAL22914,Yarragon South,204,345,2,0.00980392156862745,0,0,0
SAL22915,Yarram,2136,225,202,0.0945692883895131,0,2,373
SAL22916,Yarrambat,1602,450,48,0.0299625468164794,0,18,403
SAL22917,Yarraville,15636,462,759,0.04854182655410591,1,82,4483
SAL22918,Yarrawalla,78,150,3,0.038461538461538464,0,0,0
SAL22919,Yarrawonga,8661,290,450,0.05195704883962591,0,54,356
SAL22920,Yarrawonga South,15,160,0,0.0,0,0,0
SAL22921,Yarroweyah,551,215,39,0.07078039927404718,0,2,220
SAL22922,Yatchaw,35,231,0,0.0,0,0,0
SAL22923,Yawong Hills,5,0,0,0.0,0,0,0
SAL22924,Yea,1789,300,56,0.03130240357741755,0,1,276
SAL22925,Yellingbo,582,340,20,0.03436426116838488,0,0,0
SAL22926,Yelta,325,185,39,0.12,0,0,0
SAL22927,Yendon,320,200,11,0.034375,0,2,43
SAL22928,Yeo,124,308,6,0.04838709677419355,0,0,0
SAL22929,Yeodene,107,180,1,0.009345794392523364,0,0,0
SAL22930,Yering,138,0,13,0.09420289855072464,0,0,0
SAL22931,Yeungroon,34,0,0,0.0,0,0,0
SAL22932,Yeungroon East,11,100,0,0.0,0,0,0
SAL22933,Yielima,93,300,1,0.010752688172043012,0,0,0
SAL22934,Yinnar,1021,245,34,0.03330068560235064,0,5,90
SAL22935,Yinnar South,675,250,22,0.03259259259259259,0,0,0
SAL22936,York Plains,0,0,0,0,0,0,0
SAL22937,Youanmite,56,110,1,0.017857142857142856,0,0,0
SAL22938,Youarang,34,180,6,0.17647058823529413,0,0,0
SAL22939,Yulecart,128,300,2,0.015625,0,2,5
SAL22940,Yundool,52,239,0,0.0,0,0,0
SAL22941,Yuroke,123,278,13,0.10569105691056911,0,0,0
SAL22942,Yuulong,49,84,0,0.0,0,0,0
SAL22943,Zeerust,147,230,4,0.027210884353741496,0,2,85
SAL22944,Zumsteins,0,0,0,0,0,0,0
