stop_id,SAL
5990,Werribee
5991,Werribee
5992,Werribee
5993,Werribee
5994,Werribee
5995,Ascot Vale
5996,Ascot Vale
5997,Ascot Vale
5998,Ascot Vale
5999,Ascot Vale
6,Heidelberg West
60,Doncaster
600,Templestowe
6000,Ascot Vale
6001,Ascot Vale
6002,Ascot Vale
6004,Ascot Vale
6005,Ascot Vale
6006,Ascot Vale
6007,Ascot Vale
6008,Ascot Vale
6009,Ascot Vale
601,Templestowe
6010,Footscray
6011,Footscray
6012,Footscray
6013,Footscray
6014,Footscray
6017,Footscray
6018,Footscray
6019,West Footscray
602,Templestowe
6020,Seddon
6021,Kingsville
6022,Kingsville
6023,Yarraville
6024,Yarraville
6025,Yarraville
6026,Yarraville
6027,Yarraville
6029,Spotswood
603,Templestowe
6030,Spotswood
6031,Spotswood
6033,Wheelers Hill
604,Eltham
607,Montmorency
6074,Keilor Park
6075,Keilor Park
6076,Keilor Park
6077,Keilor Park
6078,Keilor Park
6079,Keilor Park
608,Montmorency
6080,Keilor Park
6081,Airport West
6082,Airport West
6083,Keilor East
6084,Keilor East
6085,Keilor East
6086,Keilor East
6087,Keilor East
6088,Keilor East
6089,Keilor East
609,Montmorency
6090,Keilor East
6091,Keilor East
6092,Keilor East
6093,Keilor East
6094,Keilor East
6095,Essendon West
6096,Essendon West
6097,Essendon West
6098,Essendon
6099,Essendon
61,Port Melbourne
610,Heidelberg West
6100,Essendon
6101,Essendon
6102,Essendon
611,Heidelberg West
6148,Keilor Park
6149,Keilor Park
6151,Keilor Park
6154,Keilor East
6155,Keilor East
6156,Keilor East
6157,Keilor East
6158,Keilor East
6159,Keilor East
616,Macleod
6160,Keilor East
6162,Avondale Heights
6163,Avondale Heights
6164,Avondale Heights
6165,Avondale Heights
6166,Avondale Heights
6167,Essendon West
6168,Essendon West
6169,Aberfeldie
617,Macleod
6170,Northcote
6171,Northcote
6172,Northcote
6173,Northcote
6174,Northcote
6176,Brunswick East
6177,Brunswick East
6178,Brunswick
6179,Brunswick
618,Macleod
6180,Brunswick
6181,Brunswick
6182,Brunswick
6183,Brunswick
6184,Brunswick
6185,Brunswick West
6186,Brunswick West
6187,Brunswick West
6188,Brunswick West
6189,Moonee Ponds
619,Macleod
6190,Moonee Ponds
6191,Moonee Ponds
6192,Moonee Ponds
6193,Moonee Ponds
6194,Moonee Ponds
6196,Box Hill
6197,Box Hill
6198,Box Hill
6199,Box Hill
620,Macleod
6200,Box Hill
6201,Box Hill
6202,Brighton
6203,Caulfield South
6204,Caulfield South
6205,Caulfield South
6206,Caulfield South
6207,Caulfield South
6208,Caulfield South
6209,Caulfield South
621,Macleod
6210,Ormond
6211,Ormond
6212,Ormond
6213,Ormond
6214,Ormond
6215,Ormond
6216,Ormond
6217,Carnegie
6218,Carnegie
622,Glen Waverley
6220,Murrumbeena
6221,Murrumbeena
6222,Murrumbeena
6223,Murrumbeena
6224,Hughesdale
6225,Hughesdale
6226,Hughesdale
6227,Hughesdale
6228,Hughesdale
6229,Ringwood North
6231,Aberfeldie
6232,Aberfeldie
6233,Aberfeldie
6234,Aberfeldie
6235,Aberfeldie
6236,Aberfeldie
6237,Essendon
6238,Essendon
6239,Essendon
6241,Aberfeldie
6242,Aberfeldie
6243,Aberfeldie
6244,Aberfeldie
6245,Aberfeldie
6246,Aberfeldie
6247,Essendon
6249,Moonee Ponds
625,Montmorency
6250,Moonee Ponds
6251,Moonee Ponds
6252,Moonee Ponds
6253,Moonee Ponds
6254,Moonee Ponds
6255,Essendon
6256,Essendon
6258,Moonee Ponds
6260,Moonee Ponds
6261,Moonee Ponds
6262,Ascot Vale
6263,Maribyrnong
6264,Maribyrnong
6265,Maribyrnong
6266,Maribyrnong
6268,Werribee
6272,Werribee
6273,Werribee
6274,Werribee
6275,Werribee
6276,Werribee
6277,Hoppers Crossing
6278,Hoppers Crossing
6279,Hoppers Crossing
628,Kew
6280,Hoppers Crossing
6281,Hoppers Crossing
6282,Hoppers Crossing
6283,Essendon
6286,Aberfeldie
6287,Aberfeldie
6288,Aberfeldie
6289,Aberfeldie
629,Doncaster
6290,Aberfeldie
6291,Moonee Ponds
6292,Essendon
6293,Essendon
6294,Moonee Ponds
6295,Moonee Ponds
6296,Moonee Ponds
6297,Moonee Ponds
6298,Moonee Ponds
6299,Moonee Ponds
630,Kew East
6300,Moonee Ponds
6301,Essendon
6307,Moonee Ponds
6308,Moonee Ponds
6309,Ascot Vale
631,Balwyn North
6310,Maribyrnong
6311,Maribyrnong
6312,Maribyrnong
6313,Maribyrnong
6314,Maribyrnong
6316,Werribee
6317,Werribee
6321,Werribee
6322,Werribee
6323,Werribee
6324,Werribee
6325,Werribee
6326,Hoppers Crossing
6328,Blackburn
6329,Blackburn South
6330,Blackburn South
6331,Blackburn South
6342,Blackburn South
6343,Blackburn South
6344,Blackburn South
6345,Blackburn South
6346,Box Hill South
6347,Burwood East
6348,Burwood
6349,Burwood
6350,Burwood East
6351,Burwood
6352,Burwood East
6353,Box Hill
6354,Mont Albert
6355,Mont Albert
6356,Mont Albert
6357,Mont Albert
6358,Balwyn
6359,Balwyn
6360,Balwyn
6361,Balwyn
6362,Balwyn North
6363,Balwyn North
6364,Balwyn North
6365,Balwyn North
6366,Balwyn North
6367,Balwyn North
6368,Balwyn North
6369,Balwyn North
6371,Balwyn North
6372,Balwyn North
6373,Balwyn North
6374,Balwyn North
6375,Balwyn North
6376,Balwyn North
6377,Balwyn North
6378,Balwyn North
6379,Balwyn North
6380,Balwyn
6381,Balwyn
6382,Balwyn
6383,Balwyn
6384,Balwyn
6385,Balwyn
6386,Balwyn
6387,Balwyn
6389,Canterbury
639,Kew East
6391,Canterbury
6392,Camberwell
6393,Camberwell
6395,Templestowe Lower
6396,Templestowe Lower
6397,Templestowe Lower
6398,Templestowe Lower
6399,Bulleen
640,Port Melbourne
6400,Bulleen
6401,Bulleen
6403,Mount Waverley
6404,Mount Waverley
6406,Mount Waverley
6407,Mount Waverley
6408,Mount Waverley
6409,Mount Waverley
641,Port Melbourne
6410,Mount Waverley
6411,Mount Waverley
6412,Mount Waverley
6413,Mount Waverley
6414,Mount Waverley
6415,Mount Waverley
6416,Mount Waverley
6417,Mount Waverley
6418,Mount Waverley
6419,Oakleigh East
642,Port Melbourne
6420,Oakleigh East
6421,Clayton
6422,Oakleigh East
6423,Clayton
6424,Clayton
6426,Clayton
6427,Newport
6428,Newport
6429,Newport
643,Port Melbourne
6430,Newport
6431,Newport
6432,Williamstown
6433,Williamstown
6434,Williamstown
6435,Williamstown
6436,Williamstown
6437,Williamstown
6438,Williamstown
644,Port Melbourne
6444,Seddon
6445,Yarraville
6446,Yarraville
6447,Yarraville
6448,Yarraville
6449,Yarraville
645,Port Melbourne
6450,Yarraville
6451,Yarraville
6452,Spotswood
6453,Spotswood
6454,Spotswood
6455,Newport
6456,Newport
6457,Newport
6458,Newport
6459,Newport
646,Port Melbourne
6460,Newport
6461,Williamstown
6462,Williamstown
6463,Williamstown
6464,Williamstown
6465,Williamstown
6466,Williamstown
6467,Williamstown
647,Port Melbourne
6472,Clayton
6473,Clayton
6476,Clayton
6477,Clayton
6478,Clayton South
6479,Clayton South
648,Port Melbourne
6480,Clayton South
6481,Clarinda
6482,Clarinda
6483,Clarinda
6484,Oakleigh South
6485,Oakleigh South
6487,Oakleigh South
6488,Oakleigh South
6489,Oakleigh South
649,Port Melbourne
6490,Oakleigh South
6491,Oakleigh South
6492,Oakleigh South
6493,Oakleigh South
6494,Oakleigh South
6495,Oakleigh
6496,Oakleigh
6497,Oakleigh
650,South Melbourne
6503,Box Hill
6504,Box Hill South
6505,Burwood
6506,Burwood
6507,Burwood
6508,Burwood
6509,Burwood
651,South Melbourne
6510,Burwood
6511,Burwood
6512,South Melbourne
6513,Port Melbourne
6514,Port Melbourne
6515,Port Melbourne
6516,Port Melbourne
6517,Port Melbourne
6518,Port Melbourne
652,Southbank
6521,Port Melbourne
6522,Port Melbourne
6523,Port Melbourne
6525,Port Melbourne
6526,Port Melbourne
653,Southbank
6530,Southbank
6531,Southbank
6532,Port Melbourne
6533,Port Melbourne
6534,Port Melbourne
6535,Port Melbourne
6537,Port Melbourne
6538,Port Melbourne
6539,Port Melbourne
654,Southbank
6540,Oakleigh
6541,Oakleigh
6542,Oakleigh
6543,Oakleigh
6544,Oakleigh
6546,Port Melbourne
6548,Huntingdale
6549,Huntingdale
655,Carlton
6550,Clayton
6558,South Yarra
6559,South Yarra
6560,South Yarra
6561,South Yarra
6562,South Yarra
6564,Prahran
6565,Prahran
6566,Prahran
6567,Windsor
6568,Windsor
6569,Windsor
657,Carlton
6570,St Kilda East
6571,St Kilda East
6572,St Kilda East
6573,St Kilda East
6574,St Kilda East
6575,St Kilda East
6576,St Kilda East
6578,Melton South
6579,Melton South
658,Carlton
6580,Melton South
6581,Melton South
6582,Melton South
6586,Melton South
6588,Melton South
6589,Melton South
659,Carlton
6590,Melton South
6593,Melton
6595,Melton
6596,Melton
6599,Hoppers Crossing
660,Carlton
6602,Hoppers Crossing
6603,Hoppers Crossing
6608,West Melbourne
6609,West Melbourne
661,Carlton North
6611,West Melbourne
6612,West Melbourne
6617,South Yarra
6618,South Yarra
6619,South Yarra
662,Carlton North
6620,South Yarra
6621,South Yarra
6622,Melton South
6623,South Yarra
6624,Prahran
6625,Prahran
6626,Windsor
6627,Windsor
6628,St Kilda East
6629,St Kilda East
663,Carlton North
6630,St Kilda East
6631,St Kilda East
6632,St Kilda East
6633,St Kilda East
6634,St Kilda East
6635,St Kilda East
6636,Melton South
6637,Melton South
6638,Melton South
664,Carlton North
6642,Melton South
6644,Melton South
6645,Melton South
6646,Melton South
6647,Melton South
6648,Melton South
665,Carlton North
6650,Melton
6651,Melton
6652,Melton
6653,Melton
6654,Melton
6655,Melton
6656,Melton
6659,Rockbank
666,Brunswick East
6662,Caroline Springs
6663,Caroline Springs
6664,Bundoora
6665,Bundoora
6666,Bundoora
6667,Bundoora
6668,Bundoora
667,Fitzroy North
6670,Ivanhoe
6671,Heidelberg Heights
6672,Heidelberg Heights
6673,Heidelberg Heights
6674,Heidelberg Heights
6675,Heidelberg Heights
6676,Heidelberg Heights
6677,Ivanhoe
6678,Ivanhoe
6679,Kew
668,Fitzroy North
6680,Ivanhoe
6681,Ivanhoe
6682,Ivanhoe
6683,Heidelberg Heights
6684,Heidelberg Heights
6685,Heidelberg Heights
6686,Heidelberg Heights
6687,Heidelberg Heights
669,Fitzroy North
6697,Essendon
6698,Essendon
6699,Essendon
67,Heidelberg Heights
670,Fitzroy North
6700,Strathmore
6701,Strathmore
6702,Strathmore
6703,Strathmore
6704,Strathmore
6705,Strathmore
6706,Strathmore
6707,Strathmore
6708,Strathmore
6709,Strathmore
671,Fitzroy North
6710,Strathmore
6711,Strathmore
6712,Strathmore
6713,Strathmore
6714,Strathmore
6715,Strathmore
6717,Strathmore
6718,Strathmore
6719,Strathmore
672,Clifton Hill
6720,Strathmore Heights
6721,Strathmore Heights
6722,Strathmore Heights
6723,Strathmore Heights
6725,Airport West
6726,Airport West
6727,Airport West
6728,Airport West
6729,Airport West
673,Northcote
6730,Airport West
6731,Airport West
6732,Airport West
6733,Coburg
6734,Taylors Lakes
6736,Taylors Lakes
6737,Keilor
6738,Keilor
6739,Keilor
674,Northcote
6740,Keilor
6742,Keilor
6744,Keilor
6745,Keilor
6746,Keilor
6747,Warburton
6748,Keilor
6749,Caroline Springs
675,Northcote
6750,Caroline Springs
6751,Campbellfield
6752,Caroline Springs
6753,Caroline Springs
6754,Caroline Springs
6758,Melton
676,Northcote
6762,Hoppers Crossing
677,Northcote
6772,Broadmeadows
6773,Dallas
6774,Dallas
6775,Dallas
6776,Dallas
6777,Dallas
6778,Dallas
6779,Dallas
678,Northcote
6780,Dallas
6781,Dallas
6782,Coolaroo
6784,Coolaroo
6787,Campbellfield
6788,Campbellfield
6789,Campbellfield
679,Northcote
6790,Campbellfield
6791,Somerton
6792,Somerton
6793,Somerton
6794,Somerton
6795,Craigieburn
6796,Craigieburn
6797,Craigieburn
6798,Craigieburn
6799,Craigieburn
68,Heidelberg Heights
680,Northcote
6804,Essendon
6805,Essendon
6806,Essendon
6807,Strathmore
6808,Strathmore
6809,Strathmore
681,Northcote
6810,Strathmore
6811,Strathmore
6812,Strathmore
6813,Strathmore
6814,Strathmore
6815,Strathmore
6816,Strathmore
6817,Strathmore
6818,Strathmore
6819,Strathmore
682,Northcote
6820,Strathmore
6821,Strathmore
6822,Strathmore
6823,Strathmore
6825,Strathmore
6826,Strathmore
6827,Strathmore Heights
6828,Strathmore Heights
6829,Strathmore Heights
683,Northcote
6830,Strathmore Heights
6831,Airport West
6833,Airport West
6834,Airport West
6835,Airport West
6836,Airport West
6837,Airport West
6839,Airport West
684,Northcote
6841,Hoppers Crossing
6842,Hoppers Crossing
6844,Hoppers Crossing
6847,Hoppers Crossing
6848,Hoppers Crossing
6849,Hoppers Crossing
685,Balwyn North
6850,Hoppers Crossing
6851,Hoppers Crossing
6852,Hoppers Crossing
6853,Hoppers Crossing
6854,Hoppers Crossing
6855,Hoppers Crossing
6856,Hoppers Crossing
6858,Sunshine West
6859,Sunshine West
686,Thornbury
6860,Sunshine West
6861,Sunshine West
6862,Sunshine West
6863,Sunshine West
6864,Sunshine West
6865,Sunshine West
6866,Sunshine West
6867,Sunshine West
6868,Sunshine West
6869,Sunshine West
687,Thornbury
6870,Sunshine West
6872,Tarneit
6873,Werribee
6874,Werribee
6875,Werribee
6876,Werribee
6877,Werribee
6878,Werribee
6879,Tarneit
688,Fairfield
6882,Wyndham Vale
6887,Wyndham Vale
6889,Werribee
689,Fairfield
6890,Werribee
6891,Werribee
6892,Werribee
6893,Werribee
6894,Werribee South
6897,Werribee South
69,Heidelberg Heights
690,Fairfield
6901,Essendon
6902,Essendon
6903,Essendon
6905,Essendon
6906,Essendon
6907,Essendon
6908,Essendon
691,Ivanhoe
6910,Essendon
6911,Essendon
6912,Niddrie
6913,Niddrie
6914,Niddrie
6915,Niddrie
6916,Niddrie
6917,Niddrie
6918,Niddrie
6919,Niddrie
692,Ivanhoe
6920,Niddrie
6921,Niddrie
6922,Niddrie
6923,Campbellfield
6925,Fawkner
6926,Fawkner
6927,Fawkner
6928,Fawkner
6929,Fawkner
693,Ivanhoe
6930,Fawkner
6931,Fawkner
6932,Fawkner
6934,Fawkner
6935,Fawkner
694,Ivanhoe
6940,Fawkner
6941,Fawkner
6942,Fawkner
6943,Fawkner
6944,Fawkner
6945,Fawkner
6946,Fawkner
6947,Fawkner
6948,Fawkner
6949,Fawkner
695,Ivanhoe
6950,Fawkner
6951,Fawkner
6952,Fawkner
6953,Fawkner
6954,Fawkner
6955,Fawkner
6956,Fawkner
6957,Hadfield
6958,Coburg North
696,Ivanhoe East
6961,Mill Park
6962,Mill Park
6963,Mill Park
6964,Hoppers Crossing
6965,Hoppers Crossing
6966,Hoppers Crossing
6967,Hoppers Crossing
6968,Hoppers Crossing
697,Ivanhoe
6973,Hoppers Crossing
6976,Hoppers Crossing
6977,Hoppers Crossing
6978,Hoppers Crossing
6979,Hoppers Crossing
698,Ivanhoe East
6980,Hoppers Crossing
6981,Hoppers Crossing
6982,Hoppers Crossing
6983,Hoppers Crossing
6984,Hoppers Crossing
6985,Hoppers Crossing
699,Ivanhoe East
6995,Sunshine West
6996,Sunshine West
6997,Sunshine West
6998,Sunshine West
6999,Wheelers Hill
7,Heidelberg West
70,Heidelberg Heights
700,Ivanhoe East
7001,Coburg North
7002,Coburg North
7003,Werribee
7004,Werribee
7005,Werribee
7006,Werribee
7007,Werribee
701,Ivanhoe East
7013,Werribee
7014,Werribee
7015,Werribee
7016,Werribee
7017,Werribee
702,Ivanhoe East
7020,Frankston South
7021,Frankston South
7023,Essendon
7024,Essendon
7025,Essendon
7027,Essendon
7029,Essendon
703,Kew East
7030,Essendon
7031,Essendon
7032,Essendon
7034,Essendon
7035,Essendon
7036,Niddrie
7037,Niddrie
7038,Niddrie
7039,Niddrie
704,Kew East
7040,Niddrie
7041,Niddrie
7042,Niddrie
7043,Niddrie
7044,Niddrie
7045,Niddrie
7046,Niddrie
7047,Niddrie
705,Kew East
7050,Keilor East
7051,Keilor East
7052,Keilor East
7053,Keilor East
7054,Keilor East
7059,Broadmeadows
706,Kew East
7060,Westmeadows
7061,Westmeadows
7062,Westmeadows
7063,Attwood
7069,Greenvale
707,Kew East
7070,Greenvale
7071,Greenvale
7076,Greenvale
7077,Greenvale
7078,Greenvale
708,Kew
7081,Greenvale
7083,Greenvale
7084,Greenvale
7085,Greenvale
7086,Greenvale
7087,Greenvale
7089,Clayton
709,Kew
7090,Clayton
7092,Clayton
7093,Clayton
7094,Clayton
7095,Clayton
7096,Clayton
7097,Oakleigh South
7098,Oakleigh South
71,Clifton Hill
710,Kew
7101,Oakleigh South
7102,Oakleigh South
7103,Oakleigh South
7104,Oakleigh South
7105,Oakleigh South
7106,Bentleigh East
7107,Bentleigh East
7108,Bentleigh East
7109,Bentleigh East
711,Kew
7110,Bentleigh East
7111,Bentleigh East
7112,Bentleigh East
7113,Bentleigh East
7114,Bentleigh East
7115,Bentleigh East
7116,Bentleigh East
7117,Bentleigh East
7118,Mount Waverley
7119,Mount Waverley
712,Kew
7120,Mount Waverley
7121,Mount Waverley
7122,Mount Waverley
7123,Mount Waverley
7124,Mount Waverley
7125,Mount Waverley
7126,Mount Waverley
7127,Mount Waverley
7128,Mount Waverley
7129,Chadstone
713,Ivanhoe
7130,Chadstone
7131,Chadstone
7132,Chadstone
7133,Chadstone
7134,Chadstone
7135,Deer Park
7136,Ormond
7137,Ormond
7138,Ormond
7139,Ormond
714,Ivanhoe
7140,Ormond
7141,Ormond
7142,Ormond
7143,Ormond
7144,Ormond
7145,Ormond
7146,Brighton East
7147,Brighton East
7148,Brighton East
7149,Brighton East
715,Doncaster
7150,Brighton
7151,Brighton
7152,Brighton
7153,Brighton
7154,Brighton
7155,Altona North
7156,Altona North
7157,Airport West
7158,Altona North
7159,Altona North
716,Ivanhoe
7160,Altona North
7161,Altona North
7162,Altona North
7163,Altona North
7164,Altona North
7165,Altona North
7166,Newport
7167,Newport
7168,Newport
7169,Newport
7170,Newport
7172,Newport
7173,Newport
7174,Newport
7175,Newport
7176,Williamstown
7177,Williamstown
7178,Williamstown
7179,Williamstown
7180,Williamstown
7181,Williamstown
7182,Williamstown
7183,Werribee
7184,Werribee
7185,Werribee
7193,Werribee
7194,Werribee
7195,Werribee
7197,Werribee
7198,Werribee
7199,Werribee
72,Heidelberg West
720,Heidelberg West
7200,Werribee
7201,Werribee
7202,Werribee
7203,Werribee
7204,Werribee
7205,Werribee
7206,Werribee
7207,Werribee
7208,Werribee
7209,Werribee
721,Heidelberg West
7210,Werribee
7211,Werribee
7212,Lalor
7213,Deer Park
7214,Deer Park
7218,Sandringham
7219,Sandringham
7220,Sandringham
7221,Sandringham
7222,Sandringham
7223,Sandringham
7224,Sandringham
7225,Sandringham
7226,Black Rock
7227,Black Rock
7228,Black Rock
7229,Black Rock
7230,Black Rock
7231,Black Rock
7232,Williamstown
7234,Williamstown
7235,Williamstown
7236,Williamstown
7238,Williamstown
7239,Williamstown
724,Montmorency
7241,Williamstown
7242,Williamstown
7243,Airport West
7244,Airport West
7245,Airport West
7246,Airport West
7247,Airport West
7248,Airport West
7249,Airport West
725,Montmorency
7250,Airport West
7251,Airport West
7253,Moonee Ponds
7254,Essendon
7255,Essendon
7256,Diggers Rest
7257,Essendon
7258,Essendon
7259,Niddrie
726,Montmorency
7260,Airport West
7261,Airport West
7262,Airport West
7265,Tullamarine
7266,Tullamarine
7267,Tullamarine
7268,Tullamarine
7269,Tullamarine
727,Montmorency
7270,Tullamarine
7271,Tullamarine
7272,Tullamarine
7273,Tullamarine
7274,Gladstone Park
7275,Gladstone Park
7276,Gladstone Park
7277,Gladstone Park
7278,Gladstone Park
7279,Diggers Rest
728,Greensborough
7280,Gladstone Park
7281,Gladstone Park
7282,Gladstone Park
7283,Gladstone Park
7284,Gladstone Park
7285,Gladstone Park
7286,Gladstone Park
7287,Westmeadows
7288,Westmeadows
7289,Westmeadows
729,Fairfield
7290,Westmeadows
7291,Westmeadows
7292,Westmeadows
7293,Westmeadows
7294,Westmeadows
7295,Westmeadows
7296,Westmeadows
7297,Westmeadows
7298,Westmeadows
73,Heidelberg Heights
7303,Diggers Rest
7304,Broadmeadows
7306,Diggers Rest
7307,Sunbury
7308,Sunbury
7311,Sunbury
7312,Sunbury
7315,Sunbury
7317,Sunbury
7318,Sunbury
7319,Sunbury
7320,Sunbury
7321,Sunbury
7322,Sunbury
7323,Sunbury
7324,Sunbury
7325,Sunbury
7331,Maribyrnong
7332,Maribyrnong
7334,Maribyrnong
7336,Avondale Heights
7337,Avondale Heights
7338,Avondale Heights
7339,Avondale Heights
734,Ringwood North
7340,Avondale Heights
7341,Avondale Heights
7343,Avondale Heights
7344,Avondale Heights
7345,Avondale Heights
7346,Avondale Heights
7347,Avondale Heights
7348,Avondale Heights
7349,Keilor East
735,Ringwood North
7350,Keilor East
7352,Hoppers Crossing
7357,Campbellfield
7358,Campbellfield
7359,Campbellfield
736,Ringwood North
7360,Campbellfield
7361,Campbellfield
7363,Fawkner
7364,Fawkner
7365,Fawkner
7366,Hadfield
7367,Hadfield
7368,Fawkner
7369,Hadfield
737,Kew East
7375,Tullamarine
7377,Tullamarine
7378,Tullamarine
7379,Tullamarine
7381,Sunbury
7383,Sunbury
7384,Bulla
7385,Bulla
7386,Bulla
7389,Tullamarine
739,Balwyn North
7390,Tullamarine
7391,Warburton
7392,Warburton
7394,Warburton
7395,Warburton
7396,Warburton
7397,Warburton
7398,Millgrove
7399,Millgrove
74,Heidelberg Heights
740,Ringwood North
7400,Wesburn
7401,Wesburn
7402,Wesburn
7403,Wesburn
7404,Wesburn
7405,Yarra Junction
7406,Yarra Junction
7407,Yarra Junction
7408,Yarra Junction
7409,Yarra Junction
741,Ringwood North
7410,Yarra Junction
7411,Yarra Junction
7412,Launching Place
7413,Launching Place
7414,Launching Place
7415,Launching Place
7416,Launching Place
7417,Launching Place
7418,Woori Yallock
7419,Woori Yallock
742,Ringwood North
7421,Woori Yallock
7422,Woori Yallock
7423,Woori Yallock
7424,Woori Yallock
7425,West Melbourne
7426,Seville East
7427,Seville
7428,Seville
7429,Seville
743,Ringwood North
7430,Seville
7431,Wandin North
7432,Wandin North
7433,Wandin North
7434,Wandin North
7435,Wandin North
7436,Wandin North
7437,Wandin North
