"18180","D5-South Wharf/Wurundjeri Way (Docklands)","-37.8220010540897","144.950912569059"
"18181","D4-Docklands Park/Harbour Esp (Docklands)","-37.8217253435739","144.947500655579"
"18182","D3-Stadium Precinct - Bourke St/Harbour Esp (Docklands)","-37.8174629673286","144.945960178573"
"18183","D2-Central Pier/Harbour Esp (Docklands)","-37.8142487977045","144.944583903161"
"18184","125-Clarendon St/Whiteman St (Southbank)","-37.825688033083","144.95668432986"
"18185","124A-Casino/MCEC/Clarendon St (Southbank)","-37.8232890428333","144.956057488426"
"18186","124-Batman Park/Spencer St (Melbourne City)","-37.8215540351928","144.955264672763"
"18187","122-Southern Cross Railway Station/Spencer St (Melbourne City)","-37.8187670600731","144.954091969303"
"18189","120-Lonsdale St/Spencer St (Melbourne City)","-37.8153128594759","144.95238116034"
"18190","119-La Trobe St/Spencer St (Melbourne City)","-37.8134051088308","144.951502408285"
"18192","120-Lonsdale St/Spencer St (Melbourne City)","-37.8149601881796","144.952311388325"
"18194","122-Southern Cross Railway Station/Spencer St (Melbourne City)","-37.8183189878446","144.953718098737"
"18196","124-Batman Park/Spencer St (Melbourne City)","-37.8217727767934","144.955406323597"
"18197","124A-Casino/MCEC/Clarendon St (Southbank)","-37.8235908215155","144.956310462766"
"18199","5-Bourke St/William St (Melbourne City)","-37.8158743716263","144.958249973131"
"18201","7-Flagstaff Railway Station/William St (Melbourne City)","-37.8119962853376","144.956516639945"
"18203","10-Victoria St/Peel St (West Melbourne)","-37.8053912095158","144.956028602687"
"18204","10-Victoria St/Peel St (West Melbourne)","-37.8056984480512","144.956076921926"
"18205","9-Queen Victoria Market/Peel St (North Melbourne)","-37.8074415572032","144.955778972871"
"18206","9-Queen Victoria Market/39 Peel St (North Melbourne)","-37.8072157798182","144.95575112424"
"18208","7-Flagstaff Railway Station/William St (Melbourne City)","-37.8124607875235","144.956799171009"
"18210","5-Bourke St/William St (Melbourne City)","-37.8154402422203","144.958159697871"
"18211","4-Collins St/William St (Melbourne City)","-37.8174570216423","144.959092440851"
"18214","1-Flinders St/Queens Bridge St (Melbourne City)","-37.8195128534123","144.961239706552"
"18215","115-Casino/Southbank/Queens Bridge St (Southbank)","-37.8221169909565","144.961224848515"
"18217","117-York St/Kings Way (South Melbourne)","-37.8297658851278","144.964229720859"
"18218","118-Sturt St/Kings Way (Southbank)","-37.8305362552186","144.965003884104"
"18219","119-Wells St/Park St (South Melbourne)","-37.8328001789294","144.969816114378"
